/tmp/,B2QB1,ssLoanMortgageOperationOffer,9
/tmp/,B2QB1,sendAsyncEmail,50
/tmp/,B2QB1,EnviaMail,50
/tmp/,B2QB1,massiveSelectAgreementSummary,1
/tmp/,B2QB1,MassiveSelectCustomerOperationByExample.massiveSelectCustomerOperationByExample,1
/tmp/,B2QB1,massiveSelectCustomerOperation_I,9
/tmp/,B2QB1,massiveSelectCustomerOperation_O,1
/tmp/,B2QB1,massiveSelectCustomerSocialSecurityContributions,1
/tmp/,B2QB1,processGetAndSaveSocialSecurityContributions,9
/tmp/,B2QB1,msComexInstitution,1
/tmp/,B2QB1,inCustomerStatusMovs,9
/tmp/,B2QB1,msSupportPlasticExpiredAlert,1
/tmp/,B2QB1,msChecksTracking,9
/tmp/,B2QB1,msTrackingDocuments,9
/tmp/,B2QB1,msComexCustomerBeneficiary,9
/tmp/,B2QB1,msSystemStatus,9
/tmp/,B2QB1,msOperationObjectionType,9
/tmp/,B2QB1,msOperationPacketCode,9
/tmp/,B2QB1,msStockBranchesListed,9
/tmp/,B2QB1,msCustomerOperStatus,9
/tmp/,B2QB1,massiveSelectDocumentInformationForQuadrature,1
/tmp/,B2QB1,massiveSelectQuadratureOperationsBetweenDates,1
/tmp/,B2QB1,massiveSelectQuadraturePendingOperations,1
/tmp/,B2QB1,massiveSelectEftTransferToOtherInstitution,1
/tmp/,B2QB1,massiveSelectZoneByRegion,9
/tmp/,B2QB1,msCustomerOperationProductBalance,9
/tmp/,B2QB1,inOperationIntoPaymentEngine,9
/tmp/,B2QB1,TestCICS,1
/tmp/,B2QB1,StateMachineSP_Update,50
/tmp/,B2QB1,StateMachineSP_Delete,50
/tmp/,B2QB1,StateMachineSP_Insert,1
/tmp/,B2QB1,stateMachineRetryGeneric,1
/tmp/,B2QB1,processDocumentCreditBatchHipotecario,1
/tmp/,B2QB1,processDocumentCreditBatch,9
/tmp/,B2QB1,massiveSelectPartnersWithAssignedCapabilitiesAndLimits.massiveSelectPartnersWithAssignedCapabilitiesAndLimits,1
/tmp/,B2QB1,massiveSelectCustomerLegalPersonAndParticipants.massiveSelectCustomerLegalPersonAndParticipants,1
/tmp/,B2QB1,massiveSelectSocietyAndPowerCapabilities.massiveSelectSocietyAndPowerCapabilities,1
/tmp/,B2QB1,vlCustomerVeritranAppForSoftTokenUse,19
